date,method,selection_size,selected_symbol,selected_symbols,signal_value,selected_signal_values,selected_symbol_forward_returns,forward_return,current_close,next_close,secondary_value,secondary_values,tertiary_value,tertiary_values,symbol,symbol_forward_return,source_universe_name,source_universe_key
2025-09-22,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0005898254817456987,224.19252790087393,224.0181019278352,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-09-23,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.0025792176105196036,224.0181019278352,223.3294849302982,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-09-24,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.008290656170021641,223.3294849302982,221.4434457196336,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-09-25,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.010015410938565302,221.4434457196336,223.53258048142905,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-09-26,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.003987182751672646,223.53258048142905,224.4760621735094,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-09-29,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.002952839418071045,224.4760621735094,224.99333016325065,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-09-30,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0023488542439961146,224.99333016325065,225.09474351526697,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-01,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0025623356455034716,225.09474351526697,226.42883217288363,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-02,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0032374567252118434,226.42883217288363,226.90826749987176,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-03,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.0004897213252618961,226.90826749987176,226.98205780704663,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-06,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.004618101516298233,226.98205780704663,225.3555813188219,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-07,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.003836182301961876,225.3555813188219,225.88097405897503,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-08,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.007794283696002145,225.88097405897503,224.29565247487466,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-09,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.022952518603524954,224.29565247487466,219.41191963648518,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-10,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.011287132915496259,219.41191963648518,222.10507997371806,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-13,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.007975977937723608,222.10507997371806,223.53062004245209,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-14,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0017903731937634012,223.53062004245209,223.1366602901355,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-15,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.008925453635099199,223.1366602901355,221.52557487339362,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-16,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.004667251774684692,221.52557487339362,222.312421555649,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-17,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.010139053836155288,222.312421555649,224.37936377989178,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-20,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.004493186253393037,224.37936377989178,225.2847371472459,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-21,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.00561639617516919,225.2847371472459,223.56551659246364,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-22,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0060088125955340055,223.56551659246364,225.03170654096493,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-23,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0035508559288689305,225.03170654096493,225.7775777063481,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-24,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.005408222304760435,225.7775777063481,226.92972620806648,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-27,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.008979161455573054,226.92972620806648,225.37508189377274,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-28,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.011027995599206806,225.37508189377274,223.24907569329716,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-29,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.004271804579639308,223.24907569329716,222.04139980760593,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-30,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0022974710988754483,222.04139980760593,222.3388901812359,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-10-31,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.002908014267066777,222.3388901812359,221.4839554481136,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-03,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.0068613680339154135,221.4839554481136,220.23443707401313,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-04,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.006394489515801002,220.23443707401313,221.48030476431245,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-05,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.007424097179009515,221.48030476431245,219.90272192723543,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-06,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.009180508697436095,219.90272192723543,221.4071354430856,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-07,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.005632333677510283,221.4071354430856,222.95649878492634,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-10,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.005656093975884846,222.95649878492634,223.52711877174747,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-11,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0022693095377984292,223.52711877174747,224.3128730536435,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-12,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.012785251565556596,224.3128730536435,220.82149118404945,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-13,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.0033630948091013706,220.82149118404945,220.33685981972704,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-14,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.013245278393435932,220.33685981972704,217.98120641986142,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-17,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.0004475309082869083,217.98120641986142,217.39002000382803,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-18,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.0024552021743967103,217.39002000382803,217.5287920683333,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-19,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.012826629478061093,217.5287920683333,214.56417777607743,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-20,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.019056144016946948,214.56417777607743,218.40516666856783,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-21,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0052079079777153335,218.40516666856783,219.49538850506534,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-24,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.014262466180712417,219.49538850506534,222.99909911850125,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-25,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.006629199487645948,222.99909911850125,224.20893819679335,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-26,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.005667893615048852,224.20893819679335,225.11569954029565,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-11-28,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.006786912536530591,225.11569954029565,223.41133788395854,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-12-01,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,-0.0002879207971874529,223.41133788395854,223.67370226036,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-12-02,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.007667877376972043,223.67370226036,225.24287231037917,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-12-03,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0010154701523249167,225.24287231037917,225.35070734301817,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
2025-12-04,equal_weight_reference,1,EQUAL_WEIGHT_REFERENCE,,,,,0.0016820178852193102,225.35070734301817,225.63910739491286,,,,,EQUAL_WEIGHT_REFERENCE,,nasdaq100_sp500_union,union
