symbol,company_name,company_name_source,company_query_name,ticket_rank,market_rank,as_of_date,close,adj_close,volume,market_data_source,kline_source,quote_source,quote_source_status,quote_cross_check_basis,quote_cross_check_price,quote_cross_check_gap_pct,data_source_mismatch,data_source_mismatch_reason,latest_price,prev_close,intraday_pct_chg,pe_ttm,roe,dividend_yield,raw_market_score,market_score,market_rule_flags,market_rule_adjustment,catalyst_score,ticket_score,research_only,allow_trade,auto_order,no_broker_api,prior_5d_momentum,prior_20d_momentum,five_day_acceleration,relative_strength_vs_equal_weight,volume_confirmation_ratio,median_dollar_volume_20d,market_evidence_pass,strongest_relevance,narrative_status,narrative_source_diversity,narrative_cluster_count,narrative_ranked_candidate_count,narrative_top_title,narrative_top_score,narrative_relevance_score,narrative_relevance_reason,business_status,business_source_diversity,business_cluster_count,business_ranked_candidate_count,business_top_title,business_top_score,business_relevance_score,business_relevance_reason,narrative_topic,narrative_returncode,business_topic,business_returncode,catalyst_summary,risk_summary,watchlist_pass,evidence_gate_status,evidence_gate_pass,evidence_gap_reason,evidence_gate_reason,classification,risk_allowed,risk_block_reason,risk_stop_loss,risk_take_profit,risk_reward_ratio,risk_position_size_pct,risk_kelly_fraction,risk_score,risk_confidence,forward_1d,forward_3d,forward_5d,forward_10d,evidence_note
INTC,英特尔,eastmoney_us,英特尔,1,2,2026-06-15,128.53500366210938,128.53500366210938,105292542.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,128.01,0.004084518980444485,False,ok,128.01,124.57,0.02761499558481173,5.78,-3.3,-52.63,0.8284046692607003,0.8284046692607003,,0.0,0.0,0.8484046692607004,True,False,False,True,0.1656389550655839,0.18171377796307864,-0.016074822897494734,0.12816402878667732,0.19824348488042687,13967096601.838226,True,0.0,missing,0,0,0,,,0.0,no ranked candidates returned,missing,0,0,0,,,0.0,no ranked candidates returned,INTC 英特尔 stock catalyst earnings news,0,INTC 英特尔 orders demand backlog guidance revenue customer contract,0,No relevant public catalyst evidence found.,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. No company-specific public catalyst evidence yet.,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,False,last30days_returned_zero_ranked_candidates,market_pass=True; watchlist_pass=True; relevant_pass=False; strongest_relevance=0.0; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=0.004084518980444485; narrative=missing; business=missing; quality=MODERATE; risk=WATCH; panel=MIXED,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,,117.75618679000854,150.09263740631104,2.0,0.1,0.0,0.4,0.6,2026-06-16,2026-06-18,2026-06-22,2026-06-29,narrative=MISSING: no ranked candidates returned; business=MISSING: no ranked candidates returned
SJM,The J. M. Smucker Company,fallback,j m smucker,2,1,2026-06-15,115.7699966430664,115.7699966430664,595592.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,unavailable,unavailable,,,False,cross_check_unavailable,,,,,,,0.8404669260700388,0.8404669260700388,,0.0,0.0,0.8404669260700388,True,False,False,True,0.13756510230713292,0.1514819533404932,-0.013916851033360267,0.09793220416409187,0.6023320007350368,167597277.80723572,True,0.0,missing,0,0,0,,,0.0,no ranked candidates returned,missing,0,0,0,,,0.0,no ranked candidates returned,SJM j m smucker stock catalyst earnings news,0,SJM j m smucker orders demand backlog guidance revenue customer contract,0,No relevant public catalyst evidence found.,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. No company-specific public catalyst evidence yet.,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,False,last30days_returned_zero_ranked_candidates,market_pass=True; watchlist_pass=True; relevant_pass=False; strongest_relevance=0.0; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=None; narrative=missing; business=missing; quality=POOR; risk=CLEAN; panel=MIXED,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,,106.0616404945755,135.18670894004822,2.0,0.1,0.0,0.4,0.6,2026-06-16,2026-06-18,2026-06-22,2026-06-29,narrative=MISSING: no ranked candidates returned; business=MISSING: no ranked candidates returned
CAH,CAH,symbol,cah,3,3,2026-06-15,226.27499389648438,226.27499389648438,1545586.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,unavailable,unavailable,,,False,cross_check_unavailable,,,,,,,0.7992217898832684,0.7992217898832684,,0.0,0.0,0.7992217898832684,True,False,False,True,0.10658743458693243,0.15919568357617253,-0.0526082489892401,0.10564593439977121,0.5242654516592298,390158734.6343994,True,0.0,found_unrelated,1,6,6,Show HN: A website that tracks every stock trade Congress makes,0.0,0.0,found narrative context 'stock' but no company/product match,found_unrelated,1,6,6,"Citing 'severe' math deficits, UC faculty demand a return to SAT tests for STEM",0.0,0.0,found business context 'demand' but no company/product match,CAH cah stock catalyst earnings news,0,CAH cah orders demand backlog guidance revenue customer contract,0,No relevant public catalyst evidence found.,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. No company-specific public catalyst evidence yet.,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,False,found_unrelated_public_items;relevant_narrative_missing;relevant_business_missing,market_pass=True; watchlist_pass=True; relevant_pass=False; strongest_relevance=0.0; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=None; narrative=found_unrelated; business=found_unrelated; quality=POOR; risk=WATCH; panel=BEARISH_CONSENSUS,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,,207.2997991833191,264.22538332281493,2.0,0.1,0.0,0.4,0.6,2026-06-16,2026-06-18,2026-06-22,2026-06-29,"narrative=UNRELATED: Show HN: A website that tracks every stock trade Congress makes | found narrative context 'stock' but no company/product match; business=UNRELATED: Citing 'severe' math deficits, UC faculty demand a return to SAT tests for STEM | found business context 'demand' but no company/product match"
