symbol,ticket_rank,market_rank,as_of_date,horizon_days,due_date,review_window,check_status,track_key,as_of_close,as_of_adj_close,kline_source,quote_source,quote_cross_check_gap_pct,data_source_mismatch,market_score,catalyst_score,ticket_score,research_only,allow_trade,auto_order,no_broker_api,classification,risk_allowed,risk_stop_loss,risk_take_profit,risk_reward_ratio,risk_position_size_pct,risk_kelly_fraction,risk_score,due_close,due_adj_close,forward_return,completed_at
TSLA,1,1,2026-06-17,1,2026-06-18,1d,completed,2026-06-18-smoke-v3:TSLA:1d,403.68499755859375,403.68499755859375,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,3.716373285356234e-05,False,0.8442857142857141,0.0,0.8942857142857141,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,394.289148503418,431.872544724121,2.0,0.08,0.1735041003976143,0.0,400.489990234375,400.489990234375,-0.0079146050597409,2026-06-21 20:41:15 CST
TSLA,1,1,2026-06-17,3,2026-06-22,3d,completed,2026-06-18-smoke-v3:TSLA:3d,403.68499755859375,403.68499755859375,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,3.716373285356234e-05,False,0.8442857142857141,0.0,0.8942857142857141,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,394.289148503418,431.872544724121,2.0,0.08,0.1735041003976143,0.0,405.05,405.05,0.0033813553876451,2026-06-24 03:27:13 CST
TSLA,1,1,2026-06-17,5,2026-06-24,5d,completed,2026-06-18-smoke-v3:TSLA:5d,403.68499755859375,403.68499755859375,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,3.716373285356234e-05,False,0.8442857142857141,0.0,0.8942857142857141,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,394.289148503418,431.872544724121,2.0,0.08,0.1735041003976143,0.0,375.53,375.53,-0.06974496879713038,2026-06-25 10:01:20 CST
TSLA,1,1,2026-06-17,10,2026-07-01,10d,pending,2026-06-18-smoke-v3:TSLA:10d,403.68499755859375,403.68499755859375,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,3.716373285356234e-05,False,0.8442857142857141,0.0,0.8942857142857141,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,394.289148503418,431.872544724121,2.0,0.08,0.1735041003976143,0.0,,,,
GOOGL,2,4,2026-06-17,1,2026-06-18,1d,completed,2026-06-18-smoke-v3:GOOGL:1d,364.6799926757813,364.6799926757813,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,0.0001645077245424,False,0.4585714285714286,0.2375,0.7460714285714286,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,356.191992910254,390.1439919723632,2.0,0.08,0.1735041003976143,0.0,368.0299987792969,368.0299987792969,0.0091861527114098,2026-06-21 20:41:15 CST
GOOGL,2,4,2026-06-17,3,2026-06-22,3d,completed,2026-06-18-smoke-v3:GOOGL:3d,364.6799926757813,364.6799926757813,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,0.0001645077245424,False,0.4585714285714286,0.2375,0.7460714285714286,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,356.191992910254,390.1439919723632,2.0,0.08,0.1735041003976143,0.0,349.68,349.68,-0.0411319320419013,2026-06-24 03:27:14 CST
GOOGL,2,4,2026-06-17,5,2026-06-24,5d,completed,2026-06-18-smoke-v3:GOOGL:5d,364.6799926757813,364.6799926757813,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,0.0001645077245424,False,0.4585714285714286,0.2375,0.7460714285714286,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,356.191992910254,390.1439919723632,2.0,0.08,0.1735041003976143,0.0,345.29,345.29,-0.053169883364070254,2026-06-25 10:01:21 CST
GOOGL,2,4,2026-06-17,10,2026-07-01,10d,pending,2026-06-18-smoke-v3:GOOGL:10d,364.6799926757813,364.6799926757813,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,0.0001645077245424,False,0.4585714285714286,0.2375,0.7460714285714286,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,356.191992910254,390.1439919723632,2.0,0.08,0.1735041003976143,0.0,,,,
AAPL,3,2,2026-06-17,1,2026-06-18,1d,completed,2026-06-18-smoke-v3:AAPL:1d,297.2449951171875,297.2449951171875,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,5.0479850153717365e-05,False,0.5157142857142856,0.0,0.5657142857142856,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,290.32655840683594,318.0003052482421,2.0,0.08,0.1735041003976143,0.0,298.010009765625,298.010009765625,0.0025736838668583,2026-06-21 20:41:15 CST
AAPL,3,2,2026-06-17,3,2026-06-22,3d,completed,2026-06-18-smoke-v3:AAPL:3d,297.2449951171875,297.2449951171875,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,5.0479850153717365e-05,False,0.5157142857142856,0.0,0.5657142857142856,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,290.32655840683594,318.0003052482421,2.0,0.08,0.1735041003976143,0.0,297.01,297.01,-0.0007905772041506,2026-06-24 03:27:14 CST
