symbol,company_name,company_name_source,company_query_name,ticket_rank,market_rank,as_of_date,close,adj_close,volume,market_data_source,kline_source,quote_source,quote_source_status,quote_cross_check_basis,quote_cross_check_price,quote_cross_check_gap_pct,data_source_mismatch,data_source_mismatch_reason,latest_price,prev_close,intraday_pct_chg,pe_ttm,roe,dividend_yield,raw_market_score,market_score,market_rule_flags,market_rule_adjustment,catalyst_score,ticket_score,research_only,allow_trade,auto_order,no_broker_api,prior_5d_momentum,prior_20d_momentum,five_day_acceleration,relative_strength_vs_equal_weight,volume_confirmation_ratio,median_dollar_volume_20d,closing_strength_5d,volume_weighted_momentum,risk_penalty,market_evidence_pass,strongest_relevance,narrative_status,narrative_source_diversity,narrative_cluster_count,narrative_ranked_candidate_count,narrative_top_title,narrative_top_score,narrative_relevance_score,narrative_relevance_reason,business_status,business_source_diversity,business_cluster_count,business_ranked_candidate_count,business_top_title,business_top_score,business_relevance_score,business_relevance_reason,narrative_topic,narrative_returncode,business_topic,business_returncode,catalyst_summary,risk_summary,watchlist_pass,evidence_gate_status,evidence_gate_pass,evidence_gap_reason,evidence_gate_reason,classification,risk_allowed,risk_block_reason,risk_stop_loss,risk_take_profit,risk_reward_ratio,risk_position_size_pct,risk_kelly_fraction,risk_score,risk_confidence,forward_1d,forward_3d,forward_5d,forward_10d,evidence_note
TSLA,特斯拉,eastmoney_us,特斯拉,1,1,2026-06-17,403.68499755859375,403.68499755859375,22201280.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,403.7,3.716373285356234e-05,False,ok,403.7,404.66,-0.0023723619828993625,18.02,0.57,0.0,0.9142857142857141,0.8442857142857141,,0.0,0.0,0.8942857142857141,True,False,False,True,0.057902464510988905,-0.0010516636766573217,0.058954128187646226,0.044766282883270926,-0.06904583350482574,18877307048.776245,0.7162129251142779,-0.0010083066624362582,0.07,True,0.0,missing,0,0,0,,,0.0,no ranked candidates returned,missing,0,0,0,,,0.0,no ranked candidates returned,TSLA 特斯拉 stock catalyst earnings news,0,TSLA 特斯拉 orders demand backlog guidance revenue customer contract,0,No relevant public catalyst evidence found.,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. No company-specific public catalyst evidence yet.,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,False,last30days_returned_zero_ranked_candidates,market_pass=True; watchlist_pass=True; relevant_pass=False; strongest_relevance=0.0; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=3.716373285356234e-05; narrative=missing; business=missing; quality=STRONG; risk=CLEAN; panel=MIXED,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,,394.289148503418,431.87254472412104,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=MISSING: no ranked candidates returned; business=MISSING: no ranked candidates returned
GOOGL,谷歌-A,eastmoney_us,a,2,4,2026-06-17,364.67999267578125,364.67999267578125,10666541.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,364.62,0.00016450772454246199,False,ok,364.62,373.25,-0.023121232417950388,9.27,14.0,-92.77,0.5285714285714286,0.4585714285714286,,0.0,0.2375,0.7460714285714286,True,False,False,True,0.023289712327429823,-0.058716875432247906,0.08200658775967773,-0.012898928872319658,-0.16473058656291495,10774432430.957031,0.5318402876320284,-0.04632207220562944,0.07,True,0.95,missing,0,0,0,,,0.0,no ranked candidates returned,found_relevant,1,6,6,The $100 Billion Moat: Why no one can build the next credible Neocloud.,0.0,0.95,matched company term '谷歌-A' with business context 'revenue',GOOGL a stock catalyst earnings news,0,GOOGL a orders demand backlog guidance revenue customer contract,0,The $100 Billion Moat: Why no one can build the next credible Neocloud.,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. Evidence is partial; keep the candidate under review only if the relevant side is strong.,False,CANDIDATE_FOR_PAPER_REVIEW,True,paper_review_gate_passed,market_pass=True; watchlist_pass=False; relevant_pass=True; strongest_relevance=0.95; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=0.00016450772454246199; narrative=missing; business=found_relevant; quality=STRONG; risk=WATCH; panel=NEUTRAL,CANDIDATE_FOR_PAPER_REVIEW,True,,356.19199291025393,390.1439919723632,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=MISSING: no ranked candidates returned; business=The $100 Billion Moat: Why no one can build the next credible Neocloud. | matched company term '谷歌-A' with business context 'revenue'
AAPL,苹果,eastmoney_us,苹果,3,2,2026-06-17,297.2449951171875,297.2449951171875,15742734.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,297.26,5.0479850153717365e-05,False,ok,297.26,299.24,-0.006616762464911163,41.0,79.54,71.53,0.5857142857142856,0.5157142857142856,,0.0,0.0,0.5657142857142856,True,False,False,True,0.01942866042185587,-0.005769830071486681,0.02519849049334255,0.04004811648844157,-0.25070665513632406,14418665752.049255,0.5426334646334594,-0.004303332396515909,0.07,True,0.0,missing,0,0,0,,,0.0,no ranked candidates returned,missing,0,0,0,,,0.0,no ranked candidates returned,AAPL 苹果 stock catalyst earnings news,0,AAPL 苹果 orders demand backlog guidance revenue customer contract,0,No relevant public catalyst evidence found.,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. No company-specific public catalyst evidence yet.,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,False,last30days_returned_zero_ranked_candidates,market_pass=True; watchlist_pass=True; relevant_pass=False; strongest_relevance=0.0; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=5.0479850153717365e-05; narrative=missing; business=missing; quality=STRONG; risk=CLEAN; panel=MIXED,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,,290.32655840683594,318.0003052482421,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=MISSING: no ranked candidates returned; business=MISSING: no ranked candidates returned
MSFT,微软,eastmoney_us,微软,4,3,2026-06-17,383.85760498046875,383.85760498046875,17746416.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,383.88,5.834199776333371e-05,False,ok,383.88,393.83,-0.025264708122794022,6.88,25.86,-56.25,0.557142857142857,0.48714285714285704,,0.0,0.0,0.537142857142857,True,False,False,True,-0.03398022163491776,-0.07841266757021192,0.04443244593529416,-0.03259472101028368,-0.026775947456306515,13184039672.343445,0.5428461732201566,-0.07097595727718654,0.07,True,0.0,found_unrelated,1,1,1,Micron is on an absolute TEAR this morning. How do you find these stocks before they blow up?,0.0,0.0,found narrative context 'stock' but no company/product match,missing,0,0,0,,,0.0,no ranked candidates returned,MSFT 微软 stock catalyst earnings news,0,MSFT 微软 orders demand backlog guidance revenue customer contract,0,No relevant public catalyst evidence found.,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. No company-specific public catalyst evidence yet.,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,False,found_unrelated_public_items;relevant_narrative_missing;relevant_business_missing,market_pass=True; watchlist_pass=True; relevant_pass=False; strongest_relevance=0.0; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=5.834199776333371e-05; narrative=found_unrelated; business=missing; quality=STRONG; risk=WATCH; panel=MIXED,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,,374.92324245302734,410.660692562793,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=UNRELATED: Micron is on an absolute TEAR this morning. How do you find these stocks before they blow up? | found narrative context 'stock' but no company/product match; business=MISSING: no ranked candidates returned
META,Meta Platforms Inc-A,eastmoney_us,meta platforms inc a,5,5,2026-06-17,577.9000244140625,577.9000244140625,8458252.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,577.9,4.224616978465434e-08,False,ok,577.9,600.21,-0.03717032372003137,6.02,11.62,-29.03,0.5142857142857143,0.44428571428571434,,0.0,0.0,0.49428571428571433,True,False,False,True,0.013057609909574719,-0.040116098710262116,0.053173708619836835,0.005701847849666132,-0.21356483584352914,10248582025.048828,0.48465967163735063,-0.031506746131878594,0.07,True,0.0,missing,0,0,0,,,0.0,no ranked candidates returned,missing,0,0,0,,,0.0,no ranked candidates returned,META meta platforms inc a stock catalyst earnings news,0,META meta platforms inc a orders demand backlog guidance revenue customer contract,0,No relevant public catalyst evidence found.,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. No company-specific public catalyst evidence yet.,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,False,last30days_returned_zero_ranked_candidates,market_pass=True; watchlist_pass=True; relevant_pass=False; strongest_relevance=0.0; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=4.224616978465434e-08; narrative=missing; business=missing; quality=STRONG; risk=CLEAN; panel=MIXED,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,,564.4492857658204,618.252240358789,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=MISSING: no ranked candidates returned; business=MISSING: no ranked candidates returned
