symbol,ticket_rank,market_rank,as_of_date,horizon_days,due_date,review_window,check_status,track_key,as_of_close,as_of_adj_close,kline_source,quote_source,quote_cross_check_gap_pct,data_source_mismatch,market_score,catalyst_score,ticket_score,research_only,allow_trade,auto_order,no_broker_api,classification,risk_allowed,risk_stop_loss,risk_take_profit,risk_reward_ratio,risk_position_size_pct,risk_kelly_fraction,risk_score,due_close,due_adj_close,forward_return,completed_at
STX,1,2,2026-06-22,1,2026-06-23,1d,completed,2026-06-23-v3:STX:1d,1094.04,1094.04,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.8886050269487609,0.425,1.363605026948761,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,1062.21000024,1157.69999952,2.0,0.1,0.1735041003976143,0.0,1037.85,1037.85,-0.0513600965229791,2026-06-25 03:59:49 CST
STX,1,2,2026-06-22,3,2026-06-25,3d,completed,2026-06-23-v3:STX:3d,1094.04,1094.04,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.8886050269487609,0.425,1.363605026948761,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,1062.21000024,1157.69999952,2.0,0.1,0.1735041003976143,0.0,993.25,993.25,-0.0921264304778618,2026-06-25 10:05:41 CST
STX,1,2,2026-06-22,5,2026-06-29,5d,pending,2026-06-23-v3:STX:5d,1094.04,1094.04,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.8886050269487609,0.425,1.363605026948761,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,1062.21000024,1157.69999952,2.0,0.1,0.1735041003976143,0.0,,,,
STX,1,2,2026-06-22,10,2026-07-06,10d,completed,2026-06-23-v3:STX:10d,1094.04,1094.04,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.8886050269487609,0.425,1.363605026948761,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,1062.21000024,1157.69999952,2.0,0.1,0.1735041003976143,0.0,868.26,868.26,-0.20637271032137763,2026-07-08 20:55:02 CST
GE,2,4,2026-06-22,1,2026-06-23,1d,completed,2026-06-23-v3:GE:1d,355.12,355.12,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.7152367518289311,0.525,1.260236751828931,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,344.78813872,375.78372256,2.0,0.1,0.1735041003976143,0.0,356.47,356.47,0.0038015318765488,2026-06-25 03:59:50 CST
GE,2,4,2026-06-22,3,2026-06-25,3d,completed,2026-06-23-v3:GE:3d,355.12,355.12,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.7152367518289311,0.525,1.260236751828931,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,344.78813872,375.78372256,2.0,0.1,0.1735041003976143,0.0,365.88,365.88,0.0302996170308627,2026-06-25 10:05:42 CST
GE,2,4,2026-06-22,5,2026-06-29,5d,pending,2026-06-23-v3:GE:5d,355.12,355.12,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.7152367518289311,0.525,1.260236751828931,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,344.78813872,375.78372256,2.0,0.1,0.1735041003976143,0.0,,,,
GE,2,4,2026-06-22,10,2026-07-06,10d,completed,2026-06-23-v3:GE:10d,355.12,355.12,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.7152367518289311,0.525,1.260236751828931,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,344.78813872,375.78372256,2.0,0.1,0.1735041003976143,0.0,378.68,378.68,0.06634377111962154,2026-07-08 20:55:02 CST
TER,3,1,2026-06-22,1,2026-06-23,1d,completed,2026-06-23-v3:TER:1d,457.0,457.0,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.9010366449943652,0.1875,1.1385366449943652,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,443.704042,483.591916,2.0,0.1,0.1735041003976143,0.0,420.12,420.12,-0.0807002188183807,2026-06-25 03:59:50 CST
TER,3,1,2026-06-22,3,2026-06-25,3d,completed,2026-06-23-v3:TER:3d,457.0,457.0,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.9010366449943652,0.1875,1.1385366449943652,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,443.704042,483.591916,2.0,0.1,0.1735041003976143,0.0,427.2,427.2,-0.0652078774617068,2026-06-25 10:05:42 CST
