symbol,company_name,company_name_source,company_query_name,ticket_rank,market_rank,as_of_date,close,adj_close,volume,market_data_source,kline_source,quote_source,quote_source_status,quote_cross_check_basis,quote_cross_check_price,quote_cross_check_gap_pct,data_source_mismatch,data_source_mismatch_reason,latest_price,prev_close,intraday_pct_chg,pe_ttm,roe,dividend_yield,raw_market_score,market_score,market_rule_flags,market_rule_adjustment,catalyst_score,ticket_score,research_only,allow_trade,auto_order,no_broker_api,prior_5d_momentum,prior_20d_momentum,five_day_acceleration,relative_strength_vs_equal_weight,volume_confirmation_ratio,median_dollar_volume_20d,closing_strength_5d,volume_weighted_momentum,risk_penalty,market_evidence_pass,strongest_relevance,narrative_status,narrative_source_diversity,narrative_cluster_count,narrative_ranked_candidate_count,narrative_top_title,narrative_top_score,narrative_relevance_score,narrative_relevance_reason,business_status,business_source_diversity,business_cluster_count,business_ranked_candidate_count,business_top_title,business_top_score,business_relevance_score,business_relevance_reason,narrative_topic,narrative_returncode,business_topic,business_returncode,catalyst_summary,risk_summary,watchlist_pass,evidence_gate_status,evidence_gate_pass,evidence_gap_reason,evidence_gate_reason,classification,risk_allowed,risk_block_reason,risk_stop_loss,risk_take_profit,risk_reward_ratio,risk_position_size_pct,risk_kelly_fraction,risk_score,risk_confidence,forward_1d,forward_3d,forward_5d,forward_10d,evidence_note
AMAT,应用材料,eastmoney_us,应用材料,1,2,2026-06-17,611.3699951171875,611.3699951171875,6677094.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,611.6,0.00037621225223594124,False,ok,611.6,568.23,0.07632472766309428,20.31,21.8,88.24,0.65,0.51,momentum_exhaustion_guard,-0.08,0.425,0.9850000000000001,True,False,False,True,0.23009593992984412,0.5043375901249163,-0.2742416501950722,0.05370384795167282,0.33211050766502126,4285763900.3428345,0.5377050261156824,0.5831676757062001,0.06,True,0.75,found_relevant,1,0,10,Applied Materials shares jump on launch of integrated AR smart glasses system,0.0,0.75,matched ticker boundary 'AMAT' with narrative context 'shares',found_relevant,1,0,10,Applied Materials (AMAT) Climbed Amid Broad-Based Growth Drivers,0.0,0.75,matched ticker boundary 'AMAT' with business context 'quarter',AMAT 应用材料 stock catalyst earnings news,0,AMAT 应用材料 orders demand backlog guidance revenue customer contract,0,Applied Materials shares jump on launch of integrated AR smart glasses system; Applied Materials (AMAT) Climbed Amid Broad-Based Growth Drivers,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median.,False,CANDIDATE_FOR_PAPER_REVIEW,True,paper_review_gate_passed,market_pass=True; watchlist_pass=False; relevant_pass=True; strongest_relevance=0.75; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=0.00037621225223594124; narrative=found_relevant; business=found_relevant; quality=STRONG; risk=ELEVATED; panel=NEUTRAL,CANDIDATE_FOR_PAPER_REVIEW,True,,597.1402362068359,654.0592718482422,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=Applied Materials shares jump on launch of integrated AR smart glasses system | matched ticker boundary 'AMAT' with narrative context 'shares'; business=Applied Materials (AMAT) Climbed Amid Broad-Based Growth Drivers | matched ticker boundary 'AMAT' with business context 'quarter'
WDC,西部数据,eastmoney_us,西部数据,2,1,2026-06-17,738.989990234375,738.989990234375,8862805.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,739.46,0.0006360164167797944,False,ok,739.46,681.08,0.08571680272508364,26.33,81.85,-66.67,0.73,0.73,,0.0,0.1875,0.9375,True,False,False,True,0.5078658935223017,0.6217259303842326,-0.11386003686193091,0.17109218821098915,0.7526432311902176,3473481769.5739746,0.7649271345167087,0.8088247038173687,0.0,True,0.75,found_relevant,1,0,10,Western Digital (WDC) is a Great Momentum Stock: Should You Buy?,0.0,0.75,matched ticker boundary 'WDC' with narrative context 'stock',found_unrelated,1,6,6,"This might have contributed to the selloff today. Kraft, McDonald’s, Whirlpool CEOs all issue same dire warning about US consumers.",0.0,0.0,no company/product/ticker match in title or snippet,WDC 西部数据 stock catalyst earnings news,0,WDC 西部数据 orders demand backlog guidance revenue customer contract,0,Western Digital (WDC) is a Great Momentum Stock: Should You Buy?,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. Evidence is partial; keep the candidate under review only if the relevant side is strong.,False,CANDIDATE_FOR_PAPER_REVIEW,True,paper_review_gate_passed,market_pass=True; watchlist_pass=False; relevant_pass=True; strongest_relevance=0.75; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=0.0006360164167797944; narrative=found_relevant; business=found_unrelated; quality=MODERATE; risk=ELEVATED; panel=NEUTRAL,CANDIDATE_FOR_PAPER_REVIEW,True,,721.7898504136718,790.5904096964844,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,"narrative=Western Digital (WDC) is a Great Momentum Stock: Should You Buy? | matched ticker boundary 'WDC' with narrative context 'stock'; business=UNRELATED: This might have contributed to the selloff today. Kraft, McDonald’s, Whirlpool CEOs all issue same dire warning about US consumers. | no company/product/ticker match in title or snippet"
STX,希捷科技,eastmoney_us,希捷科技,3,3,2026-06-17,1090.3699951171875,1090.3699951171875,2541524.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,1090.37,4.4781243158098505e-09,False,ok,1090.37,1031.34,0.05723621696045922,223.28,588.79,92.59,0.42,0.33999999999999997,momentum_exhaustion_guard,-0.08,0.425,0.815,True,False,False,True,0.33625413076942645,0.486834432967691,-0.15058030219826457,0.03620069079444754,0.4305730864968502,2795223463.86499,0.7171824264288429,0.5818344169798321,0.0,True,0.75,found_relevant,1,0,10,Seagate (STX) Stock Rallies As US Iran Ceasefire Lifts Memory Sector Mood,0.0,0.75,matched ticker boundary 'STX' with narrative context 'stocks',found_relevant,1,0,10,Can Seagate's Mozaic HAMR Platform Strengthen Its Competitive Edge?,0.0,0.75,matched ticker boundary 'STX' with business context 'demand',STX 希捷科技 stock catalyst earnings news,0,STX 希捷科技 orders demand backlog guidance revenue customer contract,0,Seagate (STX) Stock Rallies As US Iran Ceasefire Lifts Memory Sector Mood; Can Seagate's Mozaic HAMR Platform Strengthen Its Competitive Edge?,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median.,False,CANDIDATE_FOR_PAPER_REVIEW,True,paper_review_gate_passed,market_pass=True; watchlist_pass=False; relevant_pass=True; strongest_relevance=0.75; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=4.4781243158098505e-09; narrative=found_relevant; business=found_relevant; quality=STRONG; risk=ELEVATED; panel=BEARISH_CONSENSUS,CANDIDATE_FOR_PAPER_REVIEW,True,,1064.991415406836,1166.505734248242,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=Seagate (STX) Stock Rallies As US Iran Ceasefire Lifts Memory Sector Mood | matched ticker boundary 'STX' with narrative context 'stocks'; business=Can Seagate's Mozaic HAMR Platform Strengthen Its Competitive Edge? | matched ticker boundary 'STX' with business context 'demand'
TER,泰瑞达,eastmoney_us,泰瑞达,4,4,2026-06-17,424.6700134277344,424.6700134277344,1714381.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,424.67,3.161921946492896e-08,False,ok,424.67,409.35,0.0374251862709174,21.15,13.43,-11.11,0.19000000000000003,0.19000000000000003,,0.0,0.425,0.635,True,False,False,True,0.22175556805988927,0.32131884371864494,-0.09956327565875567,-0.12931489845459854,0.13482236661184266,1336552673.1323242,0.5908932605608846,0.33072450837005557,0.0,True,0.75,found_relevant,1,1,1,Micron is on an absolute TEAR this morning. How do you find these stocks before they blow up?,0.0,0.75,matched ticker boundary 'TER' with narrative context 'stocks',found_relevant,1,0,10,Teradyne (TER) Joins The Nasdaq 100 As It Lands A $139.9 Million Air Force Deal,0.0,0.75,matched ticker boundary 'TER' with business context 'contract',TER 泰瑞达 stock catalyst earnings news,0,TER 泰瑞达 orders demand backlog guidance revenue customer contract,0,Micron is on an absolute TEAR this morning. How do you find these stocks before they blow up?; Teradyne (TER) Joins The Nasdaq 100 As It Lands A $139.9 Million Air Force Deal,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median.,False,CANDIDATE_FOR_PAPER_REVIEW,True,paper_review_gate_passed,market_pass=True; watchlist_pass=False; relevant_pass=True; strongest_relevance=0.75; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=3.161921946492896e-08; narrative=found_relevant; business=found_relevant; quality=MODERATE; risk=WATCH; panel=NEUTRAL,CANDIDATE_FOR_PAPER_REVIEW,True,,414.7857339312012,454.32285191733394,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=Micron is on an absolute TEAR this morning. How do you find these stocks before they blow up? | matched ticker boundary 'TER' with narrative context 'stocks'; business=Teradyne (TER) Joins The Nasdaq 100 As It Lands A $139.9 Million Air Force Deal | matched ticker boundary 'TER' with business context 'contract'
UAL,联合航空,eastmoney_us,联合航空,5,5,2026-06-17,117.54499816894531,117.54499816894531,2737583.0,Yahoo Finance historical kline + EastMoney US realtime quote,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,ok,latest_price,117.545,1.5577478640338427e-08,False,ok,117.545,118.51,-0.008142772761792316,2.4,4.49,0.0,0.11000000000000001,0.030000000000000013,momentum_exhaustion_guard,-0.08,0.1875,0.2675,True,False,False,True,0.14365634914390135,0.3189519136707326,-0.17529556452683126,-0.13168182850251087,0.06494907295238872,636218017.3519135,0.4916466759098073,0.3178808745969312,0.0,True,0.75,found_relevant,1,0,10,United Airlines (UAL) CEO Says Asset Purchases Remain Possible as Fuel Costs Pressure Weaker Rivals,0.0,0.75,matched ticker boundary 'UAL' with narrative context 'stocks',found_unrelated,1,0,10,United (UAL) Faces A Cheaper Fuel Outlook After Strait Of Hormuz Reopens,0.0,0.0,matched ticker boundary 'UAL' but no business context term,UAL 联合航空 stock catalyst earnings news,0,UAL 联合航空 orders demand backlog guidance revenue customer contract,0,United Airlines (UAL) CEO Says Asset Purchases Remain Possible as Fuel Costs Pressure Weaker Rivals,Track 1d/3d/5d/10d closes against the universe. Invalidate on loss of 20d momentum or 5d acceleration. Watch for volume confirmation to fade back below the 20d median. Evidence is partial; keep the candidate under review only if the relevant side is strong.,False,CANDIDATE_FOR_PAPER_REVIEW,True,paper_review_gate_passed,market_pass=True; watchlist_pass=False; relevant_pass=True; strongest_relevance=0.75; data_source_ok=True; data_source_mismatch=False; quote_cross_check_gap_pct=1.5577478640338427e-08; narrative=found_relevant; business=found_unrelated; quality=STRONG; risk=ELEVATED; panel=BEARISH_CONSENSUS,CANDIDATE_FOR_PAPER_REVIEW,True,,114.80911482756349,125.75264819309079,2.0,0.08,0.17350410039761435,0.0,1.0,2026-06-18,2026-06-22,2026-06-24,2026-07-01,narrative=United Airlines (UAL) CEO Says Asset Purchases Remain Possible as Fuel Costs Pressure Weaker Rivals | matched ticker boundary 'UAL' with narrative context 'stocks'; business=UNRELATED: United (UAL) Faces A Cheaper Fuel Outlook After Strait Of Hormuz Reopens | matched ticker boundary 'UAL' but no business context term
