symbol,ticket_rank,market_rank,as_of_date,horizon_days,due_date,review_window,check_status,track_key,as_of_close,as_of_adj_close,kline_source,quote_source,quote_cross_check_gap_pct,data_source_mismatch,market_score,catalyst_score,ticket_score,research_only,allow_trade,auto_order,no_broker_api,classification,risk_allowed,risk_stop_loss,risk_take_profit,risk_reward_ratio,risk_position_size_pct,risk_kelly_fraction,risk_score,due_close,due_adj_close,forward_return,completed_at
MRNA,1,1,2026-06-22,1,2026-06-23,1d,completed,2026-06-23-final:MRNA:1d,59.345,59.345,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.7637897705378426,0.0,0.7837897705378426,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,57.61841657,62.79816686,2.0,0.1,0.1735041003976143,0.0,61.0,61.0,0.0278877748757267,2026-06-25 03:59:33 CST
MRNA,1,1,2026-06-22,3,2026-06-25,3d,completed,2026-06-23-final:MRNA:3d,59.345,59.345,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.7637897705378426,0.0,0.7837897705378426,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,57.61841657,62.79816686,2.0,0.1,0.1735041003976143,0.0,60.42,60.42,0.0181144157047772,2026-06-25 10:05:23 CST
MRNA,1,1,2026-06-22,5,2026-06-29,5d,pending,2026-06-23-final:MRNA:5d,59.345,59.345,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.7637897705378426,0.0,0.7837897705378426,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,57.61841657,62.79816686,2.0,0.1,0.1735041003976143,0.0,,,,
MRNA,1,1,2026-06-22,10,2026-07-06,10d,completed,2026-06-23-final:MRNA:10d,59.345,59.345,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.7637897705378426,0.0,0.7837897705378426,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,57.61841657,62.79816686,2.0,0.1,0.1735041003976143,0.0,81.8,81.8,0.3783806554890892,2026-07-08 20:55:01 CST
GE,2,2,2026-06-22,1,2026-06-23,1d,completed,2026-06-23-final:GE:1d,355.12,355.12,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.6175796902567234,0.0,0.6375796902567235,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,344.78813872,375.78372256,2.0,0.1,0.1735041003976143,0.0,356.47,356.47,0.0038015318765488,2026-06-25 03:59:34 CST
GE,2,2,2026-06-22,3,2026-06-25,3d,completed,2026-06-23-final:GE:3d,355.12,355.12,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.6175796902567234,0.0,0.6375796902567235,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,344.78813872,375.78372256,2.0,0.1,0.1735041003976143,0.0,365.88,365.88,0.0302996170308627,2026-06-25 10:05:23 CST
GE,2,2,2026-06-22,5,2026-06-29,5d,pending,2026-06-23-final:GE:5d,355.12,355.12,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.6175796902567234,0.0,0.6375796902567235,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,344.78813872,375.78372256,2.0,0.1,0.1735041003976143,0.0,,,,
GE,2,2,2026-06-22,10,2026-07-06,10d,completed,2026-06-23-final:GE:10d,355.12,355.12,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.6175796902567234,0.0,0.6375796902567235,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,344.78813872,375.78372256,2.0,0.1,0.1735041003976143,0.0,378.68,378.68,0.06634377111962154,2026-07-08 20:55:01 CST
TER,3,3,2026-06-22,1,2026-06-23,1d,completed,2026-06-23-final:TER:1d,457.0,457.0,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.583198587877662,0.0,0.633198587877662,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,443.704042,483.591916,2.0,0.1,0.1735041003976143,0.0,420.12,420.12,-0.0807002188183807,2026-06-25 03:59:34 CST
TER,3,3,2026-06-22,3,2026-06-25,3d,completed,2026-06-23-final:TER:3d,457.0,457.0,EastMoney US historical kline,EastMoney US realtime/delayed quote + kline,0.0,False,0.583198587877662,0.0,0.633198587877662,True,False,False,True,MARKET_WATCHLIST_NEEDS_EVIDENCE,True,443.704042,483.591916,2.0,0.1,0.1735041003976143,0.0,427.2,427.2,-0.0652078774617068,2026-06-25 10:05:24 CST
