ticket_id,symbol,output_date,historical_score,recomputed_score,score_delta,historical_rank,recomputed_rank,T1,T3,T5,T10,DB_result,Obsidian_result,match_status,version_bucket
334,AAPL,2026-05-26,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
335,NVDA,2026-05-26,0.846174,0.3643016079,-0.4818723921,2,1,,,,,,,future_data_detected,UNKNOWN_VERSION
336,GOOGL,2026-05-26,0.628977,0.3090842089,-0.3198927911,3,2,,,,,,,future_data_detected,UNKNOWN_VERSION
337,AAPL,2026-05-27,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
338,NVDA,2026-05-27,0.846174,0.3777065822,-0.4684674178,2,1,,,,,,,future_data_detected,UNKNOWN_VERSION
339,GOOGL,2026-05-27,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
340,AAPL,2026-05-28,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
341,NVDA,2026-05-28,0.846174,0.3783660599,-0.4678079401,2,1,,,,,,,future_data_detected,UNKNOWN_VERSION
342,GOOGL,2026-05-28,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
343,AAPL,2026-05-29,0.861289,0.3555426404,-0.5057463596,1,2,,,,,,,future_data_detected,UNKNOWN_VERSION
344,NVDA,2026-05-29,0.846174,0.3588212483,-0.4873527517,2,1,,,,,,,future_data_detected,UNKNOWN_VERSION
345,GOOGL,2026-05-29,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
346,AAPL,2026-06-01,0.861289,0.3779914589,-0.4832975411,1,2,,,,,,,future_data_detected,UNKNOWN_VERSION
347,NVDA,2026-06-01,0.846174,0.404175024,-0.441998976,2,1,,,,,,,future_data_detected,UNKNOWN_VERSION
348,GOOGL,2026-06-01,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
349,AAPL,2026-06-02,0.861289,0.4107321267,-0.4505568733,1,1,,,,,,,future_data_detected,UNKNOWN_VERSION
350,NVDA,2026-06-02,0.846174,0.3753023356,-0.4708716644,2,2,,,,,,,future_data_detected,UNKNOWN_VERSION
351,GOOGL,2026-06-02,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
352,AAPL,2026-06-03,0.861289,0.3795113818,-0.4817776182,1,1,,,,,,,future_data_detected,UNKNOWN_VERSION
353,NVDA,2026-06-03,0.846174,0.3306940908,-0.5154799092,2,2,,,,,,,future_data_detected,UNKNOWN_VERSION
354,GOOGL,2026-06-03,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
355,AAPL,2026-06-04,0.861289,0.3679321267,-0.4933568733,1,1,,,,,,,future_data_detected,UNKNOWN_VERSION
356,NVDA,2026-06-04,0.846174,0.3387594418,-0.5074145582,2,2,,,,,,,future_data_detected,UNKNOWN_VERSION
357,GOOGL,2026-06-04,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
358,AAPL,2026-06-05,0.861289,0.3527527688,-0.5085362312,1,1,,,,,,,future_data_detected,UNKNOWN_VERSION
359,NVDA,2026-06-05,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
360,GOOGL,2026-06-05,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
361,AAPL,2026-06-08,0.861289,0.351644387,-0.509644613,1,1,,,,,,,future_data_detected,UNKNOWN_VERSION
362,NVDA,2026-06-08,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
363,GOOGL,2026-06-08,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
364,AAPL,2026-06-09,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
365,NVDA,2026-06-09,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
366,GOOGL,2026-06-09,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
367,AAPL,2026-06-10,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
368,NVDA,2026-06-10,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
369,GOOGL,2026-06-10,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
370,AAPL,2026-06-11,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
371,NVDA,2026-06-11,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
372,GOOGL,2026-06-11,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
373,AAPL,2026-06-12,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
374,NVDA,2026-06-12,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
375,GOOGL,2026-06-12,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
265,AAPL,2026-06-15,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
376,AAPL,2026-06-15,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
266,NVDA,2026-06-15,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
377,NVDA,2026-06-15,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
267,GOOGL,2026-06-15,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
378,GOOGL,2026-06-15,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
379,AAPL,2026-06-16,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
380,NVDA,2026-06-16,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
381,GOOGL,2026-06-16,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
382,AAPL,2026-06-17,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
383,NVDA,2026-06-17,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
384,GOOGL,2026-06-17,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
385,AAPL,2026-06-18,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
386,NVDA,2026-06-18,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
387,GOOGL,2026-06-18,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
388,AAPL,2026-06-19,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
389,NVDA,2026-06-19,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
390,GOOGL,2026-06-19,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
391,AAPL,2026-06-22,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
392,NVDA,2026-06-22,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
393,GOOGL,2026-06-22,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
394,AAPL,2026-06-23,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
395,NVDA,2026-06-23,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
396,GOOGL,2026-06-23,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
397,AAPL,2026-06-24,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
398,NVDA,2026-06-24,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
399,GOOGL,2026-06-24,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
268,AAPL,2026-06-25,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
400,AAPL,2026-06-25,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
269,NVDA,2026-06-25,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
401,NVDA,2026-06-25,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
270,GOOGL,2026-06-25,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
402,GOOGL,2026-06-25,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
271,AAPL,2026-06-26,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
403,AAPL,2026-06-26,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
272,NVDA,2026-06-26,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
404,NVDA,2026-06-26,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
273,GOOGL,2026-06-26,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
405,GOOGL,2026-06-26,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
17,AXON,2026-06-27,1.521398,0.3592122256,-1.162185774,1,5,,,,,,,both_match,UNKNOWN_VERSION
18,DLTR,2026-06-27,1.4921,0.444156189,-1.047943811,2,2,,,,,,,both_match,UNKNOWN_VERSION
19,PGR,2026-06-27,1.480935,0.4547799085,-1.026155091,3,1,,,,,,,both_match,UNKNOWN_VERSION
20,ALL,2026-06-27,1.474258,0.4381958384,-1.036062162,4,3,,,,,,,both_match,UNKNOWN_VERSION
21,EXPE,2026-06-27,1.450322,0.4253097866,-1.025012213,5,4,,,,,,,both_match,UNKNOWN_VERSION
274,AAPL,2026-06-29,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
406,AAPL,2026-06-29,0.861289,,,1,,,,,,,,future_data_detected,UNKNOWN_VERSION
275,NVDA,2026-06-29,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
407,NVDA,2026-06-29,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
276,GOOGL,2026-06-29,0.628977,0.3102527106,-0.3187242894,3,1,,,,,,,future_data_detected,UNKNOWN_VERSION
408,GOOGL,2026-06-29,0.628977,0.3102527106,-0.3187242894,3,1,,,,,,,future_data_detected,UNKNOWN_VERSION
22,GOOGL,2026-06-30,0.97985,0.4359161501,-0.5439338499,1,2,,,,,,,both_match,UNKNOWN_VERSION
27,GOOGL,2026-06-30,0.978302,0.4359161501,-0.5423858499,1,2,0.02133,0.043692,0.093639,0.108088,0.02133,,both_match,UNKNOWN_VERSION
32,PANW,2026-06-30,1.108547,0.3941799763,-0.7143670237,1,4,,,,,,,both_match,UNKNOWN_VERSION
37,AMD,2026-06-30,1.103681,0.5527681369,-0.5509128631,1,1,0.076304,-0.042985,0.026395,-0.009453,0.076304,,both_match,UNKNOWN_VERSION
277,AAPL,2026-06-30,0.861289,0.4064181843,-0.4548708157,1,3,,,,,,,future_data_detected,UNKNOWN_VERSION
409,AAPL,2026-06-30,0.861289,0.4064181843,-0.4548708157,1,3,,,,,,,future_data_detected,UNKNOWN_VERSION
23,NVDA,2026-06-30,0.85342,,,2,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
28,NVDA,2026-06-30,0.854833,,,2,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
33,AMD,2026-06-30,1.050824,0.5527681369,-0.4980558631,2,1,,,,,,,both_match,UNKNOWN_VERSION
38,PANW,2026-06-30,1.018547,0.3941799763,-0.6243670237,2,4,0.022801,0.050512,0.074759,-0.00512,0.022801,,both_match,UNKNOWN_VERSION
278,NVDA,2026-06-30,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
410,NVDA,2026-06-30,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
24,AAPL,2026-06-30,0.654318,0.4064181843,-0.2478998157,3,3,,,,,,,both_match,UNKNOWN_VERSION
29,AAPL,2026-06-30,0.666483,0.4064181843,-0.2600648157,3,3,0.011681,0.0212,-0.092217,-0.059126,0.011681,,both_match,UNKNOWN_VERSION
34,TSLA,2026-06-30,0.71965,0.3634705589,-0.3561794411,3,6,,,,,,,both_match,UNKNOWN_VERSION
39,TSLA,2026-06-30,0.772221,0.3634705589,-0.4087504411,3,6,0.016672,-0.043949,0.008668,-0.041472,0.016672,,both_match,UNKNOWN_VERSION
279,GOOGL,2026-06-30,0.628977,0.4359161501,-0.1930608499,3,2,,,,,,,future_data_detected,UNKNOWN_VERSION
411,GOOGL,2026-06-30,0.628977,0.4359161501,-0.1930608499,3,2,,,,,,,future_data_detected,UNKNOWN_VERSION
25,AMZN,2026-06-30,0.556457,0.3584719072,-0.1979850928,4,7,,,,,,,both_match,UNKNOWN_VERSION
30,AMZN,2026-06-30,0.556627,0.3584719072,-0.1981550928,4,7,-0.005143,0.024759,0.02301,0.029965,-0.005143,,both_match,UNKNOWN_VERSION
35,NVDA,2026-06-30,0.567721,,,4,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
40,META,2026-06-30,0.528162,,,4,,-0.00431,0.041415,0.05527,0.167312,-0.00431,,obsidian_and_db,UNKNOWN_VERSION
26,MSFT,2026-06-30,0.274462,0.3737763415,0.09931434146,5,5,,,,,,,both_match,UNKNOWN_VERSION
31,MSFT,2026-06-30,0.275359,0.3737763415,0.09841734146,5,5,0.00819,0.060694,0.049796,0.063918,0.00819,,both_match,UNKNOWN_VERSION
36,META,2026-06-30,0.417162,,,5,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
41,NVDA,2026-06-30,0.462721,,,5,,-0.049942,-0.047525,-0.049652,0.082769,-0.049942,,obsidian_and_db,UNKNOWN_VERSION
42,AMD,2026-07-01,1.216694,0.4577848933,-0.7589091067,1,3,-0.047229,-0.109556,-0.110269,-0.046859,-0.047229,,both_match,UNKNOWN_VERSION
280,AAPL,2026-07-01,0.861289,0.4076571799,-0.4536318201,1,6,,,,,,,future_data_detected,UNKNOWN_VERSION
412,AAPL,2026-07-01,0.861289,0.4076571799,-0.4536318201,1,6,,,,,,,future_data_detected,UNKNOWN_VERSION
43,PANW,2026-07-01,0.952179,0.4801384604,-0.4720405396,2,2,0.041828,0.021663,-0.05897,0.031511,0.041828,,both_match,UNKNOWN_VERSION
281,NVDA,2026-07-01,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
413,NVDA,2026-07-01,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
44,TSLA,2026-07-01,0.93257,0.4475532774,-0.4850167226,3,4,0.016937,-0.060766,-0.059309,-0.054034,0.016937,,both_match,UNKNOWN_VERSION
282,GOOGL,2026-07-01,0.628977,0.4160812378,-0.2128957622,3,5,,,,,,,future_data_detected,UNKNOWN_VERSION
414,GOOGL,2026-07-01,0.628977,0.4160812378,-0.2128957622,3,5,,,,,,,future_data_detected,UNKNOWN_VERSION
45,GOOG,2026-07-01,0.756555,0.4810327896,-0.2755222104,4,1,0.006639,0.007154,0.014308,0.004044,0.006639,,both_match,UNKNOWN_VERSION
46,AAPL,2026-07-01,0.729513,0.4076571799,-0.3218558201,5,6,0.011681,0.0212,-0.092217,-0.059126,0.011681,,both_match,UNKNOWN_VERSION
47,PANW,2026-07-02,1.021905,0.4808689329,-0.5410360671,1,1,-0.015285,0.006261,-0.095911,0.001466,-0.015285,,both_match,UNKNOWN_VERSION
51,PANW,2026-07-02,1.059421,0.4808689329,-0.5785520671,1,1,,,,,,,both_match,UNKNOWN_VERSION
55,TSLA,2026-07-02,0.881205,0.3997979878,-0.4814070122,1,3,,,,,,,both_match,UNKNOWN_VERSION
58,TSLA,2026-07-02,1.044727,0.3997979878,-0.6449290122,1,3,,,,,,,both_match,UNKNOWN_VERSION
60,NVDA,2026-07-02,0.964326,,,1,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
61,TSLA,2026-07-02,0.886683,0.3997979878,-0.4868850122,1,3,,,,,,,both_match,UNKNOWN_VERSION
64,PANW,2026-07-02,1.073455,0.4808689329,-0.5925860671,1,1,,,,,,,both_match,UNKNOWN_VERSION
69,PANW,2026-07-02,1.105353,0.4808689329,-0.6244840671,1,1,,,,,,,both_match,UNKNOWN_VERSION
283,AAPL,2026-07-02,0.861289,0.3732437774,-0.4880452226,1,4,,,,,,,future_data_detected,UNKNOWN_VERSION
415,AAPL,2026-07-02,0.861289,0.3732437774,-0.4880452226,1,4,,,,,,,future_data_detected,UNKNOWN_VERSION
48,TSLA,2026-07-02,0.709501,0.3997979878,-0.3097030122,2,3,-0.073815,-0.023139,-0.073345,-0.066243,-0.073815,,both_match,UNKNOWN_VERSION
52,TSLA,2026-07-02,0.741947,0.3997979878,-0.3421490122,2,3,,,,,,,both_match,UNKNOWN_VERSION
56,AMD,2026-07-02,0.804852,0.4160132927,-0.3888387073,2,2,,,,,,,both_match,UNKNOWN_VERSION
59,NVDA,2026-07-02,0.663654,,,2,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
62,AMD,2026-07-02,0.803372,0.4160132927,-0.3873587073,2,2,,,,,,,both_match,UNKNOWN_VERSION
65,TSLA,2026-07-02,0.812155,0.3997979878,-0.4123570122,2,3,,,,,,,both_match,UNKNOWN_VERSION
70,TSLA,2026-07-02,0.718459,0.3997979878,-0.3186610122,2,3,,,,,,,both_match,UNKNOWN_VERSION
284,NVDA,2026-07-02,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
416,NVDA,2026-07-02,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
49,AMD,2026-07-02,0.68653,0.4160132927,-0.2705167073,3,2,-0.059659,0.006855,-0.059195,-0.041558,-0.059659,,both_match,UNKNOWN_VERSION
53,AMD,2026-07-02,0.721786,0.4160132927,-0.3057727073,3,2,,,,,,,both_match,UNKNOWN_VERSION
57,NVDA,2026-07-02,0.591821,,,3,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
63,NVDA,2026-07-02,0.592812,,,3,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
66,AMD,2026-07-02,0.703686,0.4160132927,-0.2876727073,3,2,,,,,,,both_match,UNKNOWN_VERSION
71,AMD,2026-07-02,0.680319,0.4160132927,-0.2643057073,3,2,,,,,,,both_match,UNKNOWN_VERSION
285,GOOGL,2026-07-02,0.628977,0.3251131585,-0.3038638415,3,5,,,,,,,future_data_detected,UNKNOWN_VERSION
417,GOOGL,2026-07-02,0.628977,0.3251131585,-0.3038638415,3,5,,,,,,,future_data_detected,UNKNOWN_VERSION
50,NVDA,2026-07-02,0.497168,,,4,,-0.049942,-0.047525,-0.04999,0.082769,-0.049942,,obsidian_and_db,UNKNOWN_VERSION
54,NVDA,2026-07-02,0.540747,,,4,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
67,NVDA,2026-07-02,0.59099,,,4,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
72,NVDA,2026-07-02,0.534678,,,4,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
68,CRM,2026-07-02,0.462878,,,5,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
73,AMD,2026-07-03,0.74205,0.3778763307,-0.3641736693,1,13,,,,,,,both_match,UNKNOWN_VERSION
76,AMD,2026-07-03,0.739201,0.3778763307,-0.3613246693,1,13,,,,,,,both_match,UNKNOWN_VERSION
79,AMD,2026-07-03,0.759143,0.3778763307,-0.3812666693,1,13,,,,,,,both_match,UNKNOWN_VERSION
82,CMG,2026-07-03,1.245793,0.3337480228,-0.9120449772,1,14,,,,,,,both_match,UNKNOWN_VERSION
92,AMD,2026-07-03,0.753038,0.3778763307,-0.3751616693,1,13,,,,,,,both_match,UNKNOWN_VERSION
95,AMD,2026-07-03,0.758227,0.3778763307,-0.3803506693,1,13,,,,,,,both_match,UNKNOWN_VERSION
98,GOOGL,2026-07-03,1.191598,0.4208585716,-0.7707394284,1,9,,,,,,,both_match,UNKNOWN_VERSION
102,AAPL,2026-07-03,1.083517,0.4772331905,-0.6062838095,1,4,,,,,,,both_match,UNKNOWN_VERSION
106,AAPL,2026-07-03,1.083517,0.4772331905,-0.6062838095,1,4,,,,,,,both_match,UNKNOWN_VERSION
286,AAPL,2026-07-03,0.861289,0.4772331905,-0.3840558095,1,4,,,,,,,future_data_detected,UNKNOWN_VERSION
418,AAPL,2026-07-03,0.861289,0.4772331905,-0.3840558095,1,4,,,,,,,future_data_detected,UNKNOWN_VERSION
74,NVDA,2026-07-03,0.620446,,,2,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
77,NVDA,2026-07-03,0.618482,,,2,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
80,NVDA,2026-07-03,0.587107,,,2,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
83,JNJ,2026-07-03,1.240829,0.5217634039,-0.7190655961,2,2,,,,,,,both_match,UNKNOWN_VERSION
93,NVDA,2026-07-03,0.583454,,,2,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
96,NVDA,2026-07-03,0.58801,,,2,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
99,AAPL,2026-07-03,1.075673,0.4772331905,-0.5984398095,2,4,,,,,,,both_match,UNKNOWN_VERSION
103,GOOGL,2026-07-03,0.852779,0.4208585716,-0.4319204284,2,9,,,,,,,both_match,UNKNOWN_VERSION
107,GOOGL,2026-07-03,0.852779,0.4208585716,-0.4319204284,2,9,,,,,,,both_match,UNKNOWN_VERSION
287,NVDA,2026-07-03,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
419,NVDA,2026-07-03,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
75,TSLA,2026-07-03,0.423324,0.3790079008,-0.04431609918,3,12,,,,,,,both_match,UNKNOWN_VERSION
78,TSLA,2026-07-03,0.475457,0.3790079008,-0.09644909918,3,12,,,,,,,both_match,UNKNOWN_VERSION
81,TSLA,2026-07-03,0.574733,0.3790079008,-0.1957250992,3,12,,,,,,,both_match,UNKNOWN_VERSION
84,AON,2026-07-03,1.205945,0.4876401112,-0.7183048888,3,3,,,,,,,both_match,UNKNOWN_VERSION
94,TSLA,2026-07-03,0.57207,0.3790079008,-0.1930620992,3,12,,,,,,,both_match,UNKNOWN_VERSION
97,TSLA,2026-07-03,0.573226,0.3790079008,-0.1942180992,3,12,,,,,,,both_match,UNKNOWN_VERSION
100,MSFT,2026-07-03,0.652892,0.4277182972,-0.2251737028,3,8,,,,,,,both_match,UNKNOWN_VERSION
104,MSFT,2026-07-03,0.623,0.4277182972,-0.1952817028,3,8,,,,,,,both_match,UNKNOWN_VERSION
108,MSFT,2026-07-03,0.623,0.4277182972,-0.1952817028,3,8,,,,,,,both_match,UNKNOWN_VERSION
288,GOOGL,2026-07-03,0.628977,0.4208585716,-0.2081184284,3,9,,,,,,,future_data_detected,UNKNOWN_VERSION
420,GOOGL,2026-07-03,0.628977,0.4208585716,-0.2081184284,3,9,,,,,,,future_data_detected,UNKNOWN_VERSION
85,AJG,2026-07-03,1.180826,0.4599081142,-0.7209178858,4,5,,,,,,,both_match,UNKNOWN_VERSION
101,AMD,2026-07-03,0.484182,0.3778763307,-0.1063056693,4,13,,,,,,,both_match,UNKNOWN_VERSION
105,AMD,2026-07-03,0.620775,0.3778763307,-0.2428986693,4,13,,,,,,,both_match,UNKNOWN_VERSION
109,AMD,2026-07-03,0.620775,0.3778763307,-0.2428986693,4,13,,,,,,,both_match,UNKNOWN_VERSION
86,ABBV,2026-07-03,1.168249,0.4487046691,-0.7195443309,5,6,,,,,,,both_match,UNKNOWN_VERSION
87,VRTX,2026-07-03,1.16542,0.431368724,-0.734051276,6,7,,,,,,,both_match,UNKNOWN_VERSION
88,PODD,2026-07-03,1.163537,0.4067776569,-0.7567593431,7,10,,,,,,,both_match,UNKNOWN_VERSION
89,KMB,2026-07-03,1.158646,,,8,,,,,,,,obsidian_and_db,UNKNOWN_VERSION
90,WELL,2026-07-03,1.157178,0.4041527484,-0.7530252516,9,11,,,,,,,both_match,UNKNOWN_VERSION
91,MA,2026-07-03,1.153678,0.5317376417,-0.6219403583,10,1,,,,,,,both_match,UNKNOWN_VERSION
140,REGN,2026-07-06,1.536339,0.3164426829,-1.219896317,1,5,,,,,,,future_data_detected,UNKNOWN_VERSION
289,AAPL,2026-07-06,0.861289,0.3586691585,-0.5026198415,1,3,,,,,,,future_data_detected,UNKNOWN_VERSION
421,AAPL,2026-07-06,0.861289,0.3586691585,-0.5026198415,1,3,,,,,,,future_data_detected,UNKNOWN_VERSION
141,DLTR,2026-07-06,1.433429,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
290,NVDA,2026-07-06,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
422,NVDA,2026-07-06,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
142,PYPL,2026-07-06,1.42907,0.3705969055,-1.058473095,3,2,,,,,,,future_data_detected,UNKNOWN_VERSION
291,GOOGL,2026-07-06,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
423,GOOGL,2026-07-06,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
143,SHOP,2026-07-06,1.404499,0.3280018902,-1.07649711,4,4,,,,,,,future_data_detected,UNKNOWN_VERSION
144,WTW,2026-07-06,1.403711,0.4012645427,-1.002446457,5,1,,,,,,,future_data_detected,UNKNOWN_VERSION
110,FTNT,2026-07-07,1.256036,0.4040642771,-0.8519717229,1,5,,,,,,,both_match,UNKNOWN_VERSION
115,FTNT,2026-07-07,1.239021,0.4040642771,-0.8349567229,1,5,,,,,,,both_match,UNKNOWN_VERSION
120,FTNT,2026-07-07,1.237166,0.4040642771,-0.8331017229,1,5,,,,,,,both_match,UNKNOWN_VERSION
125,FTNT,2026-07-07,1.237513,0.4040642771,-0.8334487229,1,5,-0.034918,-0.010839,-0.010839,-0.000123,-0.034918,,both_match,UNKNOWN_VERSION
292,AAPL,2026-07-07,0.861289,0.3403922319,-0.5208967681,1,7,,,,,,,future_data_detected,UNKNOWN_VERSION
424,AAPL,2026-07-07,0.861289,0.3403922319,-0.5208967681,1,7,,,,,,,future_data_detected,UNKNOWN_VERSION
111,AMD,2026-07-07,1.212626,0.3764491101,-0.8361768899,2,6,-0.069256,-0.038703,-0.038703,-0.084502,-0.069256,,both_match,UNKNOWN_VERSION
116,AXON,2026-07-07,1.169747,0.4546757174,-0.7150712826,2,2,,,,,,,both_match,UNKNOWN_VERSION
121,AXON,2026-07-07,1.17161,0.4546757174,-0.7169342826,2,2,,,,,,,both_match,UNKNOWN_VERSION
126,AXON,2026-07-07,1.17182,0.4546757174,-0.7171442826,2,2,-0.02348,-0.109394,-0.109394,-0.140962,-0.02348,,both_match,UNKNOWN_VERSION
293,NVDA,2026-07-07,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
425,NVDA,2026-07-07,0.846174,,,2,,,,,,,,future_data_detected,UNKNOWN_VERSION
112,AXON,2026-07-07,1.18977,0.4546757174,-0.7350942826,3,2,,,,,,,both_match,UNKNOWN_VERSION
117,CRWD,2026-07-07,1.165124,0.4605288198,-0.7045951802,3,1,,,,,,,both_match,UNKNOWN_VERSION
122,CRWD,2026-07-07,1.163987,0.4605288198,-0.7034581802,3,1,,,,,,,both_match,UNKNOWN_VERSION
127,CRWD,2026-07-07,1.159117,0.4605288198,-0.6985881802,3,1,-0.037542,-0.053708,-0.053708,0.016543,-0.037542,,both_match,UNKNOWN_VERSION
294,GOOGL,2026-07-07,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
426,GOOGL,2026-07-07,0.628977,,,3,,,,,,,,future_data_detected,UNKNOWN_VERSION
113,CRWD,2026-07-07,1.170151,0.4605288198,-0.7096221802,4,1,,,,,,,both_match,UNKNOWN_VERSION
118,MELI,2026-07-07,1.147536,0.416157116,-0.731378884,4,4,,,,,,,both_match,UNKNOWN_VERSION
123,MELI,2026-07-07,1.146236,0.416157116,-0.730078884,4,4,,,,,,,both_match,UNKNOWN_VERSION
